id_csv1,val1_csv1,val2_csv1,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string
sign_357225,242,255,NOT+MUST,10,L-X,13431,13444,52,,,8-Control-of-sound-places.mov
sign_357225,281,292,PEOPLE,K,K,13470,13481,52,K,K,8-Control-of-sound-places.mov
sign_357225,298,300,WHO,L,alt-G_bent-L,13487,13489,52,,,8-Control-of-sound-places.mov
sign_357225,306,312,ENTER,B-xd,B-xd,13495,13501,52,bent-B,bent-B,8-Control-of-sound-places.mov
sign_357225,317,322,TOILET,T,T,13506,13511,52,,,8-Control-of-sound-places.mov
sign_357225,331,336,HEARING,1,1,13520,13525,52,,,8-Control-of-sound-places.mov
sign_357225,352,357,ENTER,B-xd,B-xd,13541,13546,52,bent-B,bent-B,8-Control-of-sound-places.mov
sign_357225,360,362,TOILET,T,T,13549,13551,52,,,8-Control-of-sound-places.mov
sign_357225,365,376,AND,crvd-sprd-B,flat-O-2,13554,13565,52,,,8-Control-of-sound-places.mov
sign_357225,386,393,HEAR,1,1,13575,13582,52,,,8-Control-of-sound-places.mov
sign_357225,400,405,PERSON,K,K,13589,13594,52,K,K,8-Control-of-sound-places.mov
sign_357225,411,411,,,,,,,,,
sign_301805,15,16,HERE,B-L,B-L,5397,5398,28,B-L,B-L,2011-12-01_0043-cam1-for-ss3.mp4
sign_301805,23,30,ns-BOSTON,B,B,5405,5412,28,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301805,35,37,NOT,10,10,5417,5419,28,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301805,41,45,MANY,S,5,5423,5427,28,S,5,2011-12-01_0043-cam1-for-ss3.mp4
sign_301805,50,59,ANIMAL,bent-B-L,bent-B-L,5432,5441,28,bent-B-L,bent-B-L,2011-12-01_0043-cam1-for-ss3.mp4
sign_301805,66,74,part:indef,5-C-L,5-C-L,5448,5456,28,5-C-L,5-C-L,2011-12-01_0043-cam1-for-ss3.mp4
sign_341346,14,20,IF,I,I,1597,1603,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,24,31,ns-fs-JOHN,I_J,N,1607,1614,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,38,40,NOT,10,10,1621,1623,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,45,51,HERE,B-L,B-L,1628,1634,7,B-L,B-L,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,53,59,part:indef,crvd-5,crvd-5,1636,1642,7,crvd-5,crvd-5,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,62,68,ANY+ONE,alt-G_bent-L,1,1645,1651,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,79,82,KNOW,bent-B,bent-B,1662,1665,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,90,97,WHERE,D,D,1673,1680,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,101,107,GO,D,D,1684,1690,7,1,bent-1,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341346,117,132,part:indef,5-C,5-C,1700,1715,7,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_345842,14,19,AUNT,A,A,15757,15762,62,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345842,28,34,EXPERT,F,F,15771,15777,62,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345842,39,46,MAKE,S,S,15782,15789,62,S,S,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345842,52,55,APPLE,X,X,15795,15798,62,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345842,58,75,PIE,B,B,15801,15818,62,B-L,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345842,83,91,NOT,10,10,15826,15834,62,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_241998,4,6,FOR,1,1,1862,1864,7,,,2-Voice-Identity.mov
sign_241998,9,12,SHOW,1,1,1867,1870,7,B-L,B-L,2-Voice-Identity.mov
sign_241998,18,22,SOME,B-L,B-L,1876,1880,7,B-L,B-L,2-Voice-Identity.mov
sign_241998,29,36,PLACE,A,A,1887,1894,7,A,A,2-Voice-Identity.mov
sign_241998,40,50,AROUND,5,5,1898,1908,7,,,2-Voice-Identity.mov
sign_241998,52,62,WORLD,W,W,1910,1920,7,W,W,2-Voice-Identity.mov
sign_241998,83,92,PLACE,R,R,1941,1950,7,R,R,2-Voice-Identity.mov
sign_241998,97,109,LOCAL,5,5,1955,1967,7,S,S,2-Voice-Identity.mov
sign_241998,124,129,STRONG,S,S,1982,1987,7,S,S,2-Voice-Identity.mov
sign_241998,132,134,TEND,25,25,1990,1992,7,,,2-Voice-Identity.mov
sign_241998,141,145,TALK,4,4,1999,2003,7,4,4,2-Voice-Identity.mov
sign_241998,153,159,FAST_3,L,L-X,2011,2017,7,L,L-X,2-Voice-Identity.mov
sign_263544,6,12,WHEN,1,1,11301,11307,54,1,1,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,29,37,ARRIVE,crvd-B,crvd-B,11324,11332,54,crvd-B,crvd-B,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,51,62,SCHOOL,B-L,B-L,11346,11357,54,B-L,B-L,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,87,93,INFORM,flat-O,5,11382,11388,54,flat-O,5,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,102,104,MOTHER,5,5,11397,11399,54,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,113,117,FINISH,5,5,11408,11412,54,5,5,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,125,130,ARRIVE,B-L,B-L,11420,11425,54,B-L,B-L,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263544,138,145,SAFE,S,S,11433,11440,54,S,S,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_339620,11,18,FATHER,5,5,2417,2424,13,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339620,23,28,ARRIVE,B-L,B-L,2429,2434,13,B-L,B-L,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339620,37,43,HOME,flat-O,flat-O,2443,2449,13,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339620,48,57,fs-LATE,L,X,2454,2463,13,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339620,65,81,NIGHT,bent-B-L,bent-B-L,2471,2487,13,psv,psv,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,8,18,WHEN,1,1,14751,14761,70,1,1,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,28,36,FATHER,5,5,14771,14779,70,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,47,52,ARRIVE,B-L,B-L,14790,14795,70,B-L,B-L,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,60,66,HOME,flat-O,flat-O,14803,14809,70,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,72,80,fs-LATE,L,X,14815,14823,70,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,88,97,NIGHT,bent-B-L,bent-B-L,14831,14840,70,psv,psv,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,106,110,MOTHER,5,5,14849,14853,70,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,117,124,REFUSE,10,10,14860,14867,70,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,135,141,MAKE,S,S,14878,14884,70,S,S,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340043,149,163,EAT+NIGHT,flat-O,bent-B-L,14892,14906,70,,psv,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_343537,8,12,ATTENTION-WAVE,5,5,12681,12685,56,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343537,19,23,POSS-1p,5,5,12692,12696,56,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343537,29,37,FRIEND,1,1,12702,12710,56,1,1,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343537,48,54,ARRIVE,bent-B,bent-B,12721,12727,56,bent-B,bent-B,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343537,64,90,TIME,X,X,12737,12763,56,psv,psv,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_349273,12,18,KNOW,bent-B-L,bent-B-L,9994,10000,45,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349273,23,30,PRESIDENT,5,S,10005,10012,45,5,S,2012-02-14_0063-cam1-for-ss3.mp4
sign_349273,33,39,ARRIVE,bent-B-L,B-L,10015,10021,45,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_349273,46,58,YESTERDAY,Y,Y,10028,10040,45,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_350037,12,21,LAST-WEEK,1,1,7631,7640,34,B-L,B-L,2012-02-14_0062-cam1-for-ss3.mp4
sign_350037,35,43,ns-fs-MARY,M,Y,7654,7662,34,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_350037,48,57,ARRIVE,B-L,B-L,7667,7676,34,B-L,B-L,2012-02-14_0062-cam1-for-ss3.mp4
sign_350037,64,80,ns-CHICAGO,C,C,7683,7699,34,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_337643,12,12,POSS-1p,bent-1,bent-1,4667,4667,18,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,19,25,FRIEND,1,1,4674,4680,18,1,1,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,43,61,BRAVE/RECOVER,5,S,4698,4716,18,5,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,67,71,PROCEED,bent-B,bent-B,4722,4726,18,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,81,87,ASK,1,X,4736,4742,18,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,100,107,DIRECT,F,F,4755,4762,18,F,F,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,114,124,WHERE,D,D,4769,4779,18,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,143,147,FUTURE,crvd-sprd-B,crvd-sprd-B,4798,4802,18,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,150,157,FINE,5,5,4805,4812,18,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337643,166,181,DRIVE,S,S,4821,4836,18,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_265230,13,22,AUNT,A,A,4353,4362,23,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265230,36,48,MAKE,S,S,4376,4388,23,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265230,55,74,BLUE+BERRY,B,O,4395,4414,23,,I,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265230,81,104,PIE,B-L,B-L,4421,4444,23,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_175350,4,18,BACK-OF-MIND,flat-O,flat-O,7687,7701,42,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_175350,30,34,AUTOMATIC,X,X,7713,7717,42,1,1,2012-02-09_0058-cam1-for-ss3.mp4
sign_175350,42,48,part:indef,crvd-L,crvd-L,7725,7731,42,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_348965,15,21,ns-fs-MARY,M,Y,1820,1826,8,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_348965,24,36,,,,,,,,,
sign_348965,43,44,FUTURE,5,5,1848,1849,8,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_348965,48,52,WIDE,B-L,B-L,1853,1857,8,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_348965,59,64,BABY,B-L,B-L,1864,1869,8,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_348965,70,80,MAYBE,B-L,B-L,1875,1885,8,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_280751,11,13,POSS,5,5,933,935,8,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280751,18,24,ns-FRANCE,F,F,940,946,8,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280751,30,36,POSS,5,5,952,958,8,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280751,45,54,KING,K,K,967,976,8,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280751,67,88,BALD,25,25,989,1010,8,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_242303,2,9,PEOPLE,K,K,4985,4992,23,K,K,2-Voice-Identity.mov
sign_242303,14,16,WHO,L,L,4997,4999,23,,,2-Voice-Identity.mov
sign_242303,21,25,LOOK,V,V,5004,5008,23,V,V,2-Voice-Identity.mov
sign_242303,30,39,QUIET,1,1,5013,5022,23,B,B,2-Voice-Identity.mov
sign_242303,43,45,CANNOT,1,1,5026,5028,23,1,1,2-Voice-Identity.mov
sign_242303,50,53,HEAR,1,1,5033,5036,23,,,2-Voice-Identity.mov
sign_242303,58,63,BUT,1,1,5041,5046,23,1,1,2-Voice-Identity.mov
sign_242303,72,78,THAT,Y,Y,5055,5061,23,,,2-Voice-Identity.mov
sign_242303,84,94,CHARACTER,C,C,5067,5077,23,,,2-Voice-Identity.mov
sign_242303,98,112,"BCL:crvd-5\swashbuckler like\""""",crvd-5,crvd-5,5081,5095,23,crvd-5,crvd-5,2-Voice-Identity.mov
sign_242303,121,132,VISUALIZE,S,crvd-5,5104,5115,23,S,crvd-5,2-Voice-Identity.mov
sign_242303,139,154,HEAVY,crvd-5,crvd-5,5122,5137,23,crvd-5,crvd-5,2-Voice-Identity.mov
sign_242303,163,190,fs-BARITONE,B,E,5146,5173,23,,,2-Voice-Identity.mov
sign_242303,204,208,STRONG,S,S,5187,5191,23,S,S,2-Voice-Identity.mov
sign_344905,22,30,LOVE,A,A,482,490,3,A,A,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344905,38,46,FIREWORKS,S,S,498,506,3,S,S,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344905,53,59,WHY,25,25,513,519,3,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344905,66,73,FIREWORKS,S,S,526,533,3,S,S,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344905,80,89,BEAUTIFUL,5,flat-O,540,549,3,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344905,95,108,LOUD,5,S,555,568,3,5,S,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_350006,16,24,ns-fs-MARY,M,Y,6779,6787,30,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,27,35,FORMERLY,5,5,6790,6798,30,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,41,45,TEACH,flat-O,flat-O,6804,6808,30,flat-O,flat-O,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,50,52,BUT,I-L-Y,I-L-Y,6813,6815,30,I-L-Y,I-L-Y,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,55,60,NOW,Y,Y,6818,6823,30,Y,Y,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,74,80,BECOME,B-L,B-L,6837,6843,30,B-L,B-L,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,84,90,INTERNET,25,25,6847,6853,30,25,25,2012-02-14_0062-cam1-for-ss3.mp4
sign_350006,95,105,WORK,S,S,6858,6868,30,S,S,2012-02-14_0062-cam1-for-ss3.mp4
sign_254214,4,5,"L\so\""""",L,L,4292,4293,26,L,L,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,21,33,MOVE,crvd-V,crvd-V,4309,4321,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,38,51,DORM,D,D,4326,4339,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,57,67,SAME,Y,Y,4345,4355,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,73,83,part:indef,crvd-L,crvd-L,4361,4371,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,91,95,THAT,Y,Y,4379,4383,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,101,108,TIME,X,1,4389,4396,26,psv,psv,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,115,125,MOTHER+FATHER,5,5,4403,4413,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,131,140,FINALLY,1,1,4419,4428,26,1,1,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,147,151,LIVE,L,L,4435,4439,26,L,L,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,157,167,PASS,10,10,4445,4455,26,10,10,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,174,178,SEVEN,7,7,4462,4466,26,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,182,194,YEAR,S,S,4470,4482,26,S,S,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,215,220,BUT,1,1,4503,4508,26,1,1,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,235,245,LEAVE,crvd-5,crvd-5,4523,4533,26,flat-O,flat-O,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_254214,253,262,BEFORE,B-L,B-xd,4541,4550,26,B,B,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_359058,8,17,POINT,1,1,5331,5340,17,1,1,5-Deaf-Grunts.mov
sign_359058,31,38,WHERE,1,1,5354,5361,17,,,5-Deaf-Grunts.mov
sign_359058,50,64,INTERNATIONAL,I,I,5373,5387,17,I,I,5-Deaf-Grunts.mov
sign_359058,70,80,PING-PONG/TENNIS,X-over-thumb,X-over-thumb,5393,5403,17,,,5-Deaf-Grunts.mov
sign_359058,87,110,fs-FEDERATION,F,N,5410,5433,17,,,5-Deaf-Grunts.mov
sign_359058,118,128,RECENT-PAST,X,X,5441,5451,17,,,5-Deaf-Grunts.mov
sign_359058,137,181,THINK-OVER,1,1,5460,5504,17,1,1,5-Deaf-Grunts.mov
sign_359058,192,199,SET-UP,10,10,5515,5522,17,psv,psv,5-Deaf-Grunts.mov
sign_359058,221,227,RECORD,flat-O,flat-O,5544,5550,17,B-L,B-L,5-Deaf-Grunts.mov
sign_359058,236,256,fs-CODE,5-C,E,5559,5579,17,,,5-Deaf-Grunts.mov
sign_359058,273,291,fs-CONDUCT,5-C,T,5596,5614,17,,,5-Deaf-Grunts.mov
sign_359058,298,309,BELONG,open-F,F,5621,5632,17,open-F,F,5-Deaf-Grunts.mov
sign_359058,315,317,NOT,10,10,5638,5640,17,,,5-Deaf-Grunts.mov
sign_359058,323,329,PERMIT,K,K,5646,5652,17,K,K,5-Deaf-Grunts.mov
sign_359058,335,346,fs-GRUNT,full-M,T,5658,5669,17,,,5-Deaf-Grunts.mov
sign_359058,352,355,IN,flat-O,flat-O,5675,5678,17,C,C,5-Deaf-Grunts.mov
sign_359058,361,375,PING-PONG/TENNIS,cocked-S,cocked-S,5684,5698,17,,,5-Deaf-Grunts.mov
sign_184415,10,13,BLACK,1,1,1151,1154,7,,,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,17,22,BICYCLE,S,S,1158,1163,7,S,S,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,32,37,BETTER,B-L,10,1173,1178,7,,,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,43,47,BUT,1,1,1184,1188,7,1,1,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,50,55,RED,1,X,1191,1196,7,,,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,58,62,BICYCLE,S,S,1199,1203,7,S,S,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,70,83,CHEAP+(1h)MOST,B,10,1211,1224,7,B-L,,2012-01-27_0053-cam1-for-ss3.mp4
sign_184415,85,92,part:indef,crvd-5,crvd-5,1226,1233,7,crvd-5,crvd-5,2012-01-27_0053-cam1-for-ss3.mp4
sign_265587,24,29,TEND,25,25,13307,13312,68,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265587,34,46,COMMUTE,10,10,13317,13329,68,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265587,51,60,WORK,S,S,13334,13343,68,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265587,65,100,BICYCLE,S,S,13348,13383,68,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_338137,21,26,VOMIT/HATE,5,5,13539,13544,53,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338137,38,56,COMMUTE,10,10,13556,13574,53,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338137,62,70,WORK,S,S,13580,13588,53,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338137,75,99,BICYCLE,S,S,13593,13617,53,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,3,9,ns-fs-BOB,B,B-L,11919,11925,46,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,24,27,HAVE,bent-B,bent-B,11940,11943,46,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,34,40,BIG,alt-G_bent-L,alt-G_bent-L,11950,11956,46,alt-G_bent-L,alt-G_bent-L,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,44,54,DOG,D,full-M,11960,11970,46,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,81,85,ONLY,1,1,11997,12001,46,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,89,91,HAVE,bent-B,bent-B,12005,12007,46,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,99,108,SMALL,bent-B,bent-B,12015,12024,46,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338061,114,121,DOG,D,full-M,12030,12037,46,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_175231,13,21,BOX/ROOM,bent-B-L,B-L,4526,4534,26,bent-B-L,B-L,2012-02-09_0058-cam1-for-ss3.mp4
sign_175231,27,38,BIG,L,L-X,4540,4551,26,L,L-X,2012-02-09_0058-cam1-for-ss3.mp4
sign_175231,41,57,BIG,L-X,L-X,4554,4570,26,L-X,L-X,2012-02-09_0058-cam1-for-ss3.mp4
sign_265638,14,18,QMwg,X,X,14985,14989,76,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265638,35,39,SISTER,L,L,15006,15010,76,L,L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265638,49,55,WANT,crvd-5,5-C,15020,15026,76,crvd-5,5-C,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265638,61,71,HEADBAND,crvd-L,crvd-L,15032,15042,76,crvd-L,crvd-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265638,80,80,POSS,B-L,B-L,15051,15051,76,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265638,84,98,BIRTHDAY_3,B-L,B-L,15055,15069,76,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_354646,12,12,POSS-1p,crvd-5,crvd-5,4340,4340,21,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,19,26,SON,B,B,4347,4354,21,S,S,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,34,42,TELL,1,1,4362,4370,21,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,48,51,FAVORITE/PREFER,25,25,4376,4379,21,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,56,60,BLACK,1,1,4384,4388,21,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,68,82,PANTS_2,B,B,4396,4410,21,B,B,2012-01-27_0055-cam1-for-ss3.mp4
sign_354646,88,90,part:indef,L-X,L-X,4416,4418,21,L-X,L-X,2012-01-27_0055-cam1-for-ss3.mp4
sign_265162,23,28,FINISH,5,5,2447,2452,13,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,36,44,BUY,flat-O,flat-O,2460,2468,13,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,52,59,BOOK,B-L,B-L,2476,2483,13,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,68,76,NOT-YET,B-L,B-L,2492,2500,13,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,84,86,FUTURE,B-L,B-L,2508,2510,13,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,94,99,BUY,flat-O,flat-O,2518,2523,13,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265162,108,117,TOMORROW,10,10,2532,2541,13,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_341907,18,26,FUTURE,B-L,B-L,12964,12972,55,,,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341907,30,36,READ,V,V,12976,12982,55,B-L,B-L,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_341907,42,46,BOOK,B-L,B-L,12988,12992,55,B-L,B-L,2013-06-27_CB_0108-cam1-for-ss3.mp4
sign_348994,16,22,KNOW,bent-B,bent-B,2508,2514,11,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_348994,32,36,FINISH,5,5,2524,2528,11,5,5,2012-02-14_0063-cam1-for-ss3.mp4
sign_348994,40,45,READ,V,V,2532,2537,11,5,5,2012-02-14_0063-cam1-for-ss3.mp4
sign_348994,54,60,BOOK,B-L,B-L,2546,2552,11,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_346798,12,21,ns-fs-BOB,B,B,659,668,4,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_346798,31,36,BOOK,B-L,B-L,678,683,4,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_346798,45,55,READ,V,V,692,702,4,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_346798,61,75,BOOK,B-L,B-L,708,722,4,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_290863,34,36,THINK,1,1,1636,1638,8,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_290863,40,46,WOW,Y,Y,1642,1648,8,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_290863,52,61,BORE,1,1,1654,1663,8,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_349193,23,25,NOT,10,10,8337,8339,37,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349193,27,31,BORN,5,5,8341,8345,37,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_349193,36,39,HERE,B-L,B-L,8350,8353,37,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_349193,47,52,BORN,bent-B,5,8361,8366,37,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4
sign_349193,66,71,DIFFERENT,1,1,8380,8385,37,1,1,2012-02-14_0063-cam1-for-ss3.mp4
sign_349193,78,88,COUNTRY,Y,Y,8392,8402,37,psv,psv,2012-02-14_0063-cam1-for-ss3.mp4
sign_330426,8,16,BOTH,V,U,8422,8430,50,crvd-B,A,2012-02-14_0066-cam1-for-ss3.mp4
sign_330426,21,30,POSS_pl-2,5,5,8435,8444,50,,,2012-02-14_0066-cam1-for-ss3.mp4
sign_330426,35,38,EMPTY/EARLY,25,Y,8449,8452,50,psv,psv,2012-02-14_0066-cam1-for-ss3.mp4
